date,time,lat,lon,depth,mw,str1,dip1,rake1,str2,dip2,rake2,mo,fac,mpp,mpr,mrr,mrt,mtp,mtt,cluster
1983-03-30,00:49:11.80,1.62,122.502,33.2,5.56,354.0,83.0,-20.0,86.0,70.0,-173.0,2.71,17.0,-0.38,-0.96,-0.12,-0.27,-2.48,0.5,4
1983-03-30,00:49:18.00,1.71,123.19,47.6,5.6,86.0,70.0,-173.0,354.0,83.0,-20.0,2.71e+24,24.0,,,,,,,4
1985-03-05,13:40:11.82,1.252,122.929,33.6,6.13,272.0,70.0,89.0,94.0,20.0,91.0,1.92,18.0,0.58,0.06,0.91,-1.48,0.1,-1.5,4
1985-03-25,18:58:55.19,1.205,122.879,43.9,5.61,265.0,69.0,94.0,75.0,21.0,81.0,3.23,17.0,0.24,-0.16,1.98,-2.42,-0.41,-2.22,4
1990-04-18,13:39:23.17,1.239,122.853,36.6,7.62,257.0,64.0,73.0,112.0,31.0,122.0,3.31,20.0,-0.25,-1.1,2.73,-1.76,0.32,-2.48,4
1990-04-18,18:33:02.96,1.291,122.975,25.0,6.48,268.0,67.0,86.0,98.0,24.0,99.0,6.54,18.0,-1.27,-0.45,5.4,-4.46,0.27,-4.13,4
1990-04-19,01:05:10.34,1.391,123.118,30.0,5.95,278.0,62.0,109.0,62.0,33.0,58.0,10.22,17.0,0.32,2.48,8.09,-5.24,-1.67,-8.42,4
1990-04-19,12:40:41.35,1.182,123.473,30.0,6.3,346.0,81.0,-43.0,85.0,48.0,-168.0,3.43,18.0,-0.48,-2.29,-0.69,0.04,-2.34,1.18,4
1990-04-19,12:40:43.40,1.34,122.92,40.5,6.3,85.0,48.0,-168.0,346.0,81.0,-43.0,3.43e+25,25.0,,,,,,,4
1990-04-21,05:14:06.02,1.226,123.357,35.3,5.47,278.0,64.0,110.0,59.0,32.0,56.0,1.99,17.0,0.71,0.15,1.24,-1.08,-0.4,-1.96,4
1990-04-26,15:40:37.86,1.241,122.932,30.7,5.93,298.0,63.0,92.0,113.0,27.0,86.0,9.58,17.0,-2.04,2.73,8.27,-4.79,2.51,-6.23,4
1990-05-11,19:42:24.80,1.54,123.36,41.3,5.3,47.0,18.0,70.0,248.0,73.0,96.0,1.15e+24,23.0,,,,,,,4
1990-05-15,18:31:42.40,1.19,123.29,15.0,6.0,65.0,29.0,106.0,227.0,63.0,81.0,1.1e+25,24.0,,,,,,,4
