tau11,tau12,tau13,tau22,tau23,tau33,azimuth sigma 1,plunge sigma 1,azimuth sigma 2,plunge sigma 2,azimuth sigma 3,plunge sigma 3,shape ratio,friction,SHmax,principal strike 1,principal dip 1,principal rake 1,principal strike 2,principal dip 2,principal rake 2,simpson index
0.9099832594862236,0.34665539772263954,-0.1658124330109285,-0.7280368245395525,0.051581452568595504,-0.18194643494667087,282.13250271422527,7.735807261923952,58.03381282516542,79.28864896894312,191.12664255244295,7.363457824217505,0.3422905002831659,0.750001,281.47053425192195,254.78433909941123,86.87954930009424,169.74817165338402,307.8706956991711,79.93123803504437,-3.6731850105830435,1.6577094997168342
0.9945959313528409,0.05146233394384917,-0.06525007368979183,-0.5118443396140765,-0.22126789539049652,-0.48275159173876503,89.67455871823374,43.16322195301206,275.4189204984284,46.69283032237557,182.36976745384558,2.870336864319981,0.25487304795740556,0.750001,91.95427550373604,112.09761748816591,74.86228242467631,-41.07548103112895,252.00834089371904,69.4687328400296,-140.9907218180792,1.7451269520425945
0.969524391484371,0.10181114071217512,-0.1640507509876606,-0.5940516653929373,-0.23770592394724627,-0.3754727260914338,89.88419739470419,32.6901861920916,286.28371739546736,56.21895831942385,184.79103535105043,7.5919765592085895,0.2821738007910279,0.5500010000000001,93.70989523548403,120.41260703128326,80.72566020402729,-32.62922837187646,247.19867639161765,67.13178435970686,-154.43153353399185,1.717826199208972
0.9908141756099602,0.015160259826256538,0.11689869575228669,-0.49942768198398907,-0.26713818709008486,-0.49138649362597203,94.29232478696657,44.898162195199,265.27554598716,44.74561912446651,359.771907294589,4.522395422965715,0.30269174213227173,0.300001,90.58279068695578,242.9342405229287,69.01750871414782,-138.9341675358121,118.58095118075124,61.013581111591314,-36.41192277610973,1.6973082578677283
0.9679272987346482,0.15544694194300931,-0.13631791527865098,-0.5632306178379822,-0.1568368481945898,-0.40469668089666566,92.66084824511701,30.28354435320199,286.7051130771818,58.95369503491885,186.3006611482955,6.2043457868539065,0.19509934971444426,0.300001,95.73879327252601,128.08143678631671,77.62482851458908,-28.701844712609876,242.37680272131547,67.18683673997015,-158.3505633691712,1.8049006502855558
0.9761595488356516,0.19769026688610805,-0.04949548648225118,-0.8812499501476101,-0.07953141728606651,-0.09490959868804132,95.8510336410087,5.200206903834243,306.12896467530743,83.98400053385119,186.1258315979796,3.016598422669148,0.42831928394752194,0.750001,96.00849877762285,302.57329331844255,89.62552579284689,6.0043761018111805,249.56893235042998,84.97426586443669,-176.68905125145636,1.571680716052478
0.9868688182950812,0.07774112692882629,-0.10393437091016983,-0.3588789348118851,-0.23537775600471877,-0.6279898834831955,86.60163979751356,60.20468110612242,276.3915567715525,29.434240523149228,184.00541312427399,4.219942367084016,0.3013007998220525,0.200001,93.29525089316805,115.05262423046712,60.44410268923612,-55.60209870691647,250.85531361734303,52.62092021437994,-128.2013331581135,1.6986992001779475
0.8978713954043294,0.34189314750762956,-0.26048321343024444,-0.48716623684081933,0.3663366113009781,-0.41070515856350914,287.4795680575175,40.11086532328503,92.50723939881398,48.91136536018463,191.14532033735497,7.4614905026304825,0.43617514311899497,0.9500010000000001,283.1376638646741,83.52969204837703,82.25110821001023,-139.5206118878036,300.00545186307164,68.0691211987864,-35.66012010099232,1.5638248568810051
0.8961230983107952,-0.11698188069653119,-0.3710888528675443,-0.5391177325376983,-0.2079176480986065,-0.3570053657730961,75.77344444644523,37.76150866980591,285.1965300762084,48.352953096080114,177.7156920432746,14.956589608114896,0.27081941648921665,0.7000010000000001,85.37072328166012,108.67528680676743,86.91119955413497,-41.553225953357604,243.14934949963927,59.22158213121007,-150.43022277106752,1.7291805835107834
0.9279162335235189,0.21070814553094955,-0.18024537710792243,-0.6549377288133301,-0.39743909363527063,-0.272978504710189,93.14256861202917,31.326051200622743,296.79096405938145,56.39881047778343,189.89296715756402,10.930874483064741,0.428303058069839,0.300001,97.4542493283504,130.74585650860251,80.89675361511806,-32.48477439419206,245.06419140260954,62.45255281200556,-159.95316106468772,1.571696941930161
0.966555865904422,0.024005370131598976,-0.20685324058861476,-0.6539874136543851,-0.08454223353409505,-0.3125684522500367,89.08325508371345,13.65485331112194,303.8316122429854,73.5287658453667,181.2971545428509,9.035070511157386,0.2080400224712858,0.6000010000000001,90.84848347866574,299.8855641734442,88.83436493585774,16.43107736172222,241.66043766437105,75.34679128467762,-172.3938606837805,1.7919599775287143
