value,mean of all data,stdev,mean of ci95 data,stdev of ci95,2.5%,97.5%,half width 95% percentil
Sigma1 Azimuth,272.76242452578884,15.082953486591954,273.4261976028172,9.811269916924998,234.2577784301088,304.4099363645488,35.07607896722
Sigma1 Plunge,38.79995252990689,22.294156700143986,38.552015385550604,20.52579462862154,2.208606979920995,82.06562113200988,39.92850707604444
Sigma2 Azimuth,88.45602677254163,26.046342430373198,90.37996480917998,17.510919822602553,10.197619493477816,123.32855198777095,56.56546624714657
Sigma2 Plunge,49.7555971325456,22.02223308716774,50.03069316178954,20.151254136858046,5.03969403475794,84.9703135145417,39.96530973989188
Sigma3 Azimuth,184.02746362210473,6.525618997387332,184.09908424383184,5.714546240946066,170.83835146083587,195.40745043525794,12.284549487211038
Sigma3 Plunge,5.757601220553031,4.253973577058161,5.562436511937853,3.6886508051568234,0.2930267667392975,15.809280213315727,7.758126723288215
SHmax,274.75906002427143,15.142770982408129,274.0635054629266,5.97192655936149,258.32215104998295,287.77649018575227,14.727169567884658
Shape Ratio,0.335832170581297,0.13442698598662364,0.33381747862525357,0.11752625068094419,0.10697866696996157,0.6210031517619902,0.2570122423960143
simpson index,1.664167829418703,0.13442698598662364,1.666182521374746,0.11752625068094419,1.37899684823801,1.8930213330300385,0.2570122423960143
