date,time,lat,lon,depth,mw,str1,dip1,rake1,str2,dip2,rake2,mo,fac,mpp,mpr,mrr,mrt,mtp,mtt,cluster,corepoint
14-07-89,42:48.4,-7.86,125.41,36.4,6.6,67,33,103,232,58,82,1.08e+26,25.0,,,,,,,5,c
08-06-03,15:36.0,-7.616,125.632,30.3,5.19,99,46,108,255,47,73,0.77,17.0,0.05,-0.16,0.73,-0.01,-0.05,-0.78,5,c
27-08-05,43:35.1,-7.98,125.5,25.2,4.7,122,40,135,240,63,60,1.66e+23,23.0,,,,,,,5,c
12-09-05,51:03.8,-7.714,125.568,15.0,5.14,75,47,134,200,58,53,6.4,16.0,-1.92,-2.21,4.43,0.4,-4.76,-2.51,5,c
19-04-08,27:33.1,-7.74,125.84,17.2,4.9,55,29,113,209,63,78,2.59e+23,23.0,,,,,,,5,c
19-04-08,53:41.9,-7.875,125.673,15.0,5.4,74,32,164,177,82,59,1.59,17.0,-0.63,-1.3,0.34,-0.06,-0.8,0.3,5,c
19-04-08,21:14.6,-7.877,125.678,23.1,5.94,184,88,34,93,56,177,1.0,18.0,-0.03,-0.53,0.17,-0.17,-0.84,-0.13,5,c
19-04-08,12:26.0,-7.809,125.72,15.0,6.08,184,89,28,93,62,178,1.61,18.0,-0.04,-0.74,0.31,-0.28,-1.42,-0.26,5,c
20-04-08,09:31.5,-7.81,125.75,16.6,4.9,107,45,117,199,88,45,3.19e+23,23.0,,,,,,,5,c
