2.4945e+02 6.2966e+01 5.9318e+01
2.0911e+02 6.3495e+01 7.7779e+01
2.5122e+02 5.0947e+01 6.5582e+01
2.7336e+02 5.2691e+01 1.1725e+02
1.0200e+02 3.3000e+01 1.4800e+02
1.0900e+02 5.9000e+01 -1.6400e+02
2.2300e+02 3.9000e+01 4.9000e+01
8.6000e+01 3.3000e+01 7.4000e+01
3.1724e+02 8.4263e+01 -1.7088e+01
2.0023e+02 5.8258e+01 5.3316e+01
2.5393e+02 4.6833e+01 7.2256e+01
1.2200e+02 5.1000e+01 -1.7200e+02
3.4400e+02 9.0000e+01 1.3300e+02
2.2865e+02 6.2778e+01 9.6821e+01
7.4000e+01 3.2000e+01 1.6400e+02
2.4238e+02 5.9057e+01 9.8596e+01
1.0633e+02 7.4893e+01 -1.6029e+02
2.6154e+02 6.1857e+01 1.0799e+02
2.3100e+02 6.2000e+01 9.0010e+01
1.8400e+02 8.8000e+01 3.4000e+01
1.8400e+02 8.9000e+01 2.8000e+01
2.7710e+02 4.7073e+01 9.2794e+01
2.3161e+02 5.7949e+01 8.1689e+01
