#Longitude Latitude Depth_(km) mrr mtt mff mrt mrf mtf Exponent_(dyn-cm) X_position(GMT) Y_position(GMT) ID rupture_type
124.043 1.089 30.7 0.986161 -0.0733437 -0.912817 0.256443 -0.139555 0.325078 24.0 X Y 22 R
124.014 1.038 30.9 5.58008 -0.397731 -5.18235 -1.61688 -0.518979 2.27898 24.0 X Y 23 R
124.023 1.141 34.8 1.52231 -0.429007 -1.0933 -0.0132064 -0.246847 0.69952 25.0 X Y 24 R
123.42 1.66 33.0 3.87571 -4.21457 0.338859 -3.58615 1.52081 -0.0133838 23.0 X Y 25 R
123.14 1.37 18.1 1.48979 -1.47087 -0.0189206 -1.63531 0.333353 0.186715 24.0 X Y 26 R
123.88 1.3 24.9 1.03074 -0.698158 -0.332585 0.198024 -0.357975 0.511207 24.0 X Y 27 R
123.62 1.42 33.0 0.333291 -0.283182 -0.0501089 -1.03177 0.284526 0.128571 24.0 X Y 28 R
122.962 1.177 23.7 1.81003 -1.79539 -0.0146411 -1.58232 0.755401 0.363664 26.0 X Y 29 R
123.065 1.147 31.2 1.03361 -1.15296 0.119349 -0.737776 0.388414 -0.0658319 24.0 X Y 30 R
122.74 1.56 15.0 0.641103 -1.45014 0.809036 0.191131 0.754133 0.567814 24.0 X Y 31 SS-R
122.551 1.261 27.2 3.88311 -4.06969 0.186577 -1.49894 -0.923607 0.748805 23.0 X Y 32 R
122.542 1.088 30.0 7.39587 -7.40755 0.0116819 -6.18991 0.467079 0.0826545 25.0 X Y 33 R
122.755 1.397 25.0 0.981076 -0.966587 -0.0144897 -0.165711 0.143432 0.163568 24.0 X Y 34 R
122.098 1.238 30.0 6.98682 -7.93484 0.948013 -5.70478 2.92839 -0.515418 24.0 X Y 35 R
123.08 1.37 47.9 0.636695 0.143252 -0.779947 0.316379 -0.768137 -0.227344 24.0 X Y 36 R
122.613 1.277 34.2 0.691936 -0.757146 0.0652097 -1.50982 -0.371741 0.0729257 25.0 X Y 37 R
124.081 1.055 33.6 0.949512 -0.368247 -0.581265 0.0617732 0.293526 0.51926 25.0 X Y 38 R
124.186 1.109 30.0 4.31041 -4.26014 -0.0502657 -1.08828 -0.23082 0.591196 24.0 X Y 39 R
124.117 1.024 32.2 1.03919 -1.04087 0.0016748 0.17464 -0.0812309 0.0570811 25.0 X Y 40 R
124.04 1.1 17.8 6.2016 -5.84205 -0.359541 0.757563 -0.72286 1.53458 24.0 X Y 41 R
123.357 1.372 34.6 1.29406 -1.70003 0.40597 -1.64332 1.54361 0.371164 24.0 X Y 42 R
123.575 1.256 35.0 1.24252 -1.2728 0.0302808 -0.904848 0.281543 -0.459471 24.0 X Y 43 R-SS
123.44 1.34 15.0 7.03874 -7.63005 0.591303 1.80307 2.11617 1.14495 23.0 X Y 44 R
123.0 1.1 29.0 1.84462 -2.07219 0.227569 -0.762267 0.739381 0.0997178 24.0 X Y 45 R
122.8 1.61 17.7 1.15841 -1.52748 0.369069 -0.377205 -0.681106 -0.00585061 24.0 X Y 46 R-SS
123.9 1.4 0.0 0.862375 0.0082428 -0.870618 -0.124886 -0.668423 0.213712 24.0 X Y 47 R
123.394 1.245 25.0 3.85697 -3.51201 -0.344958 -7.6234 2.14977 1.10556 23.0 X Y 48 R
121.72 1.32 17.8 -8.55551 0.113734 8.44178 -0.584917 -2.41145 1.01927 24.0 X Y 49 N
121.618 1.241 28.0 -1.01682 0.011202 1.00562 -0.0785637 -0.282761 0.115001 25.0 X Y 50 N
122.869 1.381 32.8 2.75184 -2.85752 0.105677 -3.08821 2.21434 0.770546 24.0 X Y 51 R
122.6 1.3 40.0 4.73059 -4.67556 -0.0550287 -5.25086 0.38866 0.524328 25.0 X Y 52 R
124.21 0.97 39.4 0.913096 -0.679804 -0.233292 0.612207 0.116475 -0.442051 24.0 X Y 53 R
123.465 1.281 41.6 0.435215 -0.533251 0.0980363 -0.833654 0.399668 -0.00861274 24.0 X Y 54 R
122.88 1.53 41.6 0.466341 -0.571389 0.105048 -0.893277 0.428252 -0.00922872 24.0 X Y 55 R
123.4 1.46 29.0 -0.0957448 -1.31885 1.41459 -0.624456 -0.487879 0.0955117 24.0 X Y 56 SS-N
121.917 1.087 27.5 5.89221 -5.63751 -0.254698 -5.66689 0.835506 1.23056 23.0 X Y 57 R
122.822 1.322 34.8 1.91352 -1.96576 0.052236 -2.56517 0.606332 0.0566868 24.0 X Y 58 R
124.27 1.16 33.0 -0.482667 -2.59088 3.07355 3.43243 -1.09187 -3.23308 23.0 X Y 59 SS-N
124.23 0.71 24.6 -0.482667 -2.59088 3.07355 3.43243 -1.09187 -3.23308 23.0 X Y 60 SS-N
122.62 1.54 34.4 1.65908 -1.78618 0.127104 -1.65911 -0.656952 1.33397 23.0 X Y 61 R-SS
121.832 1.25 36.6 -1.02171 0.836701 0.185007 -0.673287 -0.212135 0.401756 24.0 X Y 62 N
121.836 1.205 24.4 -1.92623 1.85315 0.0730857 -1.25897 -0.625438 0.450875 24.0 X Y 63 N
121.79 1.28 46.3 2.7092 -2.68862 -0.0205794 -0.773895 -0.0677071 -0.235224 23.0 X Y 64 R
122.926 1.421 18.9 4.22053 -4.24811 0.0275751 -2.6652 -0.753538 -0.32065 23.0 X Y 65 R
122.723 1.305 25.0 1.99137 -1.96648 -0.0248931 -2.73205 0.22068 0.228287 24.0 X Y 66 R
122.727 1.264 39.5 4.07611 -4.06794 -0.00817244 -4.52762 0.00278442 0.269602 24.0 X Y 67 R
121.888 1.336 30.0 3.68541 -3.89276 0.207351 -3.12137 -0.88099 0.891861 23.0 X Y 68 R
123.494 1.34 19.3 0.924633 -0.886012 -0.0386208 -1.27398 0.174209 0.194373 24.0 X Y 69 R
122.295 1.351 29.2 2.20773 -2.20773 5.13799e-17 -3.5331 -0.0401012 0.139849 24.0 X Y 70 R
122.21 1.66 15.0 5.47674 -5.49229 0.0155561 -5.73408 -0.299821 0.214628 23.0 X Y 71 R
123.27 1.06 34.7 -2.16399 2.19214 -0.02815 -1.72633 0.450509 -0.124637 23.0 X Y 72 N
121.779 0.972 27.0 -2.24814 0.25709 1.99105 -1.04995 -2.19385 -2.78197 23.0 X Y 73 N-SS
121.57 1.4 20.5 -3.89911 -0.053572 3.95268 0.468089 0.461269 0.04713 23.0 X Y 74 N
122.12 1.28 45.0 5.44993 -5.3176 -0.132333 -5.74946 0.3478 0.959359 23.0 X Y 75 R
122.131 1.198 35.0 1.66471 -1.62331 -0.0414005 -1.60374 0.12091 0.282258 24.0 X Y 76 R
122.21 1.45 10.0 2.81847 -2.81521 -0.00326795 -3.45204 -0.0850497 0.306883 24.0 X Y 77 R
122.285 1.446 21.0 2.19369 -2.10891 -0.0847864 -2.25816 0.254756 0.449837 24.0 X Y 78 R
122.363 1.407 21.2 0.871154 -0.845169 -0.0259844 -1.1257 0.106968 0.161719 24.0 X Y 79 R
122.89 1.52 27.8 1.87554 -1.8468 -0.0287353 -2.0972 0.127473 0.253406 23.0 X Y 80 R
121.77 1.19 44.4 2.68003 -2.63609 -0.0439408 -0.867859 0.081785 0.341567 23.0 X Y 81 R
121.52 1.43 22.6 -1.93481 -0.0485747 1.98339 0.338259 -0.10349 -0.126847 23.0 X Y 82 N
122.16 1.16 46.4 5.49718 -5.49503 -0.00214708 -1.17484 -0.0911567 0.164475 23.0 X Y 83 R
123.46 1.58 29.0 3.22838 -3.39127 0.162891 -1.43885 1.48032 0.782579 23.0 X Y 84 R
121.98 1.6 28.0 5.10507 -5.10517 9.97922e-05 -6.08533 -0.0240691 0.0416969 23.0 X Y 85 R
121.92 1.56 28.1 5.70705 -5.69993 -0.00711982 -6.84044 -0.0149927 0.333414 24.0 X Y 86 R
122.05 1.3 40.2 4.37958 -0.367826 -4.01176 -3.86965 1.39172 -5.33662 23.0 X Y 87 R-SS
