174.07	-39.3	2518
177.18	-37.52	294
176.5	-38.12	1111
176.33	-38.42	592
176.08	-38.42	897
176	-38.82	760
175.632	-39.157	1978
175.57	-39.28	2797
177.839	-36.446	-860
178.028	-36.321	-600
178.196	-36.142	-400
178.05	-36.13	-500
178.478	-35.745	-220
178.527	-35.353	-1200
178.973	-35.004	-980
179.075	-34.875	-1350
-179.18	-31.85	-900
-179.033	-31.08	-897
-178.556	-30.543	47
-178.475	-30.21	238
-178.712	-30.036	-65
-177.92	-29.27	516
-177.188	-25.887	-132
-177.02	-24.8	-385
-175.65	-21.338	-68
-175.75	-21.15	-65
-175.55	-20.852	-296
-175.382	-20.536	114
-175.42	-20.32	-17
-175.07	-19.75	515
-175.016	-19.668	1009
-174.87	-19.18	43
-174.775	-18.992	-10
-174.65	-18.806	540
-174.365	-18.325	-40
-174.317	-18.023	188
-173.72	-15.85	560
-173.67	-15.62	-33
-175.63	-15.6	260
-175.725	-15.431	-1170
-176.283	-15.333	-1500
-174.23	-15.37	-1400
-173.75	-15.1	-1174
-174.003	-15.379	-1270
-169.058	-14.215	-592
-169.454	-14.23	931
-169.618	-14.175	639
-170.7	-14.295	653
-171.72	-13.935	1100
-172.525	-13.612	1858
-176.17	-13.3	143
-179.97	-16.82	1241
179.4	-17.32	522
177.98	-19.12	805
147.35	-2.38	270
147.28	-2.57	254
147.78	-3.03	-1300
144.605	-3.507	402
144.588	-3.608	365
144.818	-3.613	685
144.963	-3.994	240
145.037	-4.08	1807
145.964	-4.649	1839
146.717	-4.883	-5
147.12	-5.358	1280
147.875	-5.589	1548
148.115	-5.519	75
148.094	-5.414	992
148.42	-5.525	1330
149.339	-4.624	171
149.511	-4.687	368
150.094	-5.094	408
150.038	-5.141	1116
150.07	-5.3	565
150.027	-5.416	564
150.509	-5.466	796
150.516	-5.576	724
150.942	-5.5	610
151.1	-5.33	1148
151.23	-5.2	2248
151.33	-5.05	2334
151.158	-4.92	858
152.203	-4.271	688
152.2	-4.12	200
147.57	-9.2	850
148.15	-8.95	1680
148.37	-9	1915
148.33	-9.08	1342
149.07	-9.2	1925
149.13	-9.48	370
149.075	-9.57	640
150.35	-9.48	220
150.53	-9.52	200
150.88	-9.62	500
152.642	-3.125	700
153.65	-4.08	450
154.935	-5.835	2175
154.98	-5.92	2715
155.225	-6.092	1544
155.196	-6.137	1855
155.608	-6.442	2210
155.62	-6.52	1887
156.52	-8.292	335
157.03	-8.75	-700
157.16	-8.841	-717
157.979	-8.991	-20
158.03	-8.92	-240
159.73	-9.35	1000
159.82	-9.13	485
165.804	-10.386	796
167.67	-13.67	411
167.47	-13.8	921
167.5	-14.27	797
168.05	-14.45	1028
167.835	-15.389	1496
168.12	-16.25	1334
168.346	-16.507	1413
168.37	-16.68	833
168.536	-16.829	-2
168.592	-16.992	216
168.353	-17.47	594
169.238	-18.754	817
169.447	-19.532	361
169.78	-20.2	852
170.28	-20.98	-80
171.32	-22.33	177
172.05	-22.4	297
142.5	-37.77	1011
94.28	13.43	710
93.858	12.278	354
95.658	5.448	1810
96.289	4.903	2785
96.821	4.769	2617
98.501	3.248	2181
98.392	3.17	2460
98.83	2.58	2157
99.255	1.556	1819
99.209	1.478	1862
99.539	0.686	2145
99.67	0.47	1983
99.98	0.079	2919
100.189	0.074	737
100.474	-0.38	2885
100.331	-0.39	2854
100.681	-0.979	2575
101.264	-1.697	3800
101.728	-2.414	2507
102.239	-3.247	2122
102.37	-3.38	2467
102.615	-3.522	1940
103.121	-4.016	3142
103.306	-4.257	2836
103.925	-4.871	1854
104.317	-5.107	1717
104.27	-5.25	1000
104.59	-5.334	849
105.625	-5.78	1281
105.423	-6.102	155
105.978	-6.343	1324
106.05	-6.268	1768
106.7	-6.75	1699
106.73	-6.72	2211
106.965	-6.77	3008
107.4	-7.162	2422
107.6	-6.77	2084
107.73	-7.32	2665
107.709	-7.245	2594
107.84	-7.143	2249
107.95	-6.77	1684
108.058	-7.25	2168
108.07	-7.208	2201
108.408	-6.895	3039
109.208	-7.242	3428
109.879	-7.2	2565
109.992	-7.3	3136
110.07	-7.384	3371
110.33	-7.18	2050
110.4	-7.362	1864
110.44	-7.454	3118
110.446	-7.54	2910
110.88	-6.62	1625
111.192	-7.625	3265
111.758	-7.808	2563
112.308	-7.93	1731
112.45	-7.92	2651
112.575	-7.733	3339
112.62	-7.616	1631
112.922	-8.108	3657
112.95	-7.942	2329
113.341	-7.981	1641
113.57	-7.97	3088
114.056	-8.119	3260
114.242	-8.058	2769
114.37	-7.85	1247
115.133	-8.283	2244
115.375	-8.242	1717
115.508	-8.343	2997
116.47	-8.42	3726
118	-8.25	2850
119.07	-8.2	1912
119.986	-8.724	1319
120.52	-8.62	2350
120.95	-8.875	2245
120.98	-8.73	1559
121.191	-8.817	2096
121.641	-8.891	618
121.82	-8.77	1639
121.708	-8.32	875
122.455	-8.676	1661
122.761	-8.479	881
122.775	-8.542	1703
122.833	-8.365	1095
123.258	-8.342	1659
123.505	-8.272	1423
123.38	-8.55	1018
123.57	-8.53	1018
123.585	-7.791	633
124.13	-8.508	862
126.65	-6.642	282
128.675	-7.125	868
129.144	-6.976	728
129.5	-6.73	781
130.017	-6.312	608
130.303	-5.543	257
129.881	-4.523	596
121.601	-0.162	404
124.42	0.75	1795
124.737	1.112	1785
124.758	1.13	1549
124.83	1.23	1202
124.792	1.358	1580
124.865	1.352	1299
125.031	1.454	1968
125.185	1.518	1334
125.37	2.3	725
125.407	2.781	1797
125.491	3.138	-5
125.447	3.689	1318
127.83	1.83	318
127.894	1.693	1229
127.67	1.63	1035
127.63	1.488	1325
127.53	1.38	1635
127.47	1.25	979
127.439	1.08	993
127.32	0.9	630
127.33	0.8	1715
127.4	0.658	1730
127.4	0.57	308
127.411	0.454	927
127.4	0.32	1357
127.42	0.07	422
127.48	-0.53	1030
127.725	-0.761	932
125.375	5.4	862
124.892	6.113	1824
125.07	6.37	2286
125.269	6.989	2938
126.047	7.382	1080
124.317	7.644	1818
124.507	7.691	2790
124.8	7.95	2824
125.068	7.877	646
123.63	8.22	2404
124.673	9.203	1552
123.17	9.25	1862
123.132	10.412	2435
123.25	10.65	1885
123.23	10.77	1510
125.218	10.285	912
124.888	10.882	860
124.535	11.523	1301
124.056	12.769	1535
123.958	13.05	1102
123.685	13.257	2462
123.6	13.32	1328
123.451	13.458	1138
123.38	13.658	1966
122.018	13.24	1157
121.48	14.07	2158
121.3	14.12	1090
120.993	14.002	311
121.27	14.42	743
120.482	14.527	1388
120.4	14.72	1253
120.35	15.13	1486
120.742	15.2	1026
120.98	17.147	1865
121.1	17.32	2329
122.123	18.222	1133
121.86	18.83	712
122.202	19.077	228
121.94	19.523	1080
121.75	20.33	-24
122.01	20.469	1009
110.229	19.905	196
109.12	15.38	157
108	14.93	800
108.2	11.6	1000
107.2	10.8	392
109.014	10.158	-20
109.05	9.83	-50
95.25	20.92	1518
95.98	22.7	507
98.5	25.23	2865
121.18	21.83	-115
121.926	24.132	-1640
121.953	24.841	361
121.553	25.178	1120
123.93	24.57	-200
128.223	27.881	212
128.997	28.797	495
129.594	29.465	555
129.714	29.638	796
129.857	29.859	979
129.926	29.968	628
130.217	30.443	657
130.305	30.793	704
130.57	31.22	924
130.657	31.593	1117
130.592	31.771	40
130.862	31.934	1700
128.849	32.657	315
130.299	32.761	1483
131.104	32.884	1592
131.249	33.086	1791
131.39	33.282	1584
131.6	34.5	641
132.622	35.141	1126
133.334	36.176	151
139.098	34.9	1406
139.021	35.233	1438
138.728	35.361	3776
138.32	36.087	2480
137.48	35.893	3067
136.771	36.155	2702
137.554	36.106	3026
137.573	36.2	2109
137.587	36.227	2455
137.594	36.408	2924
137.59	36.571	2621
138.036	36.921	2400
138.114	36.891	2454
138.523	36.406	2568
138.528	36.618	2165
138.519	36.688	2041
138.851	36.477	1449
139.193	36.56	1828
139.285	36.955	2356
139.376	36.799	2578
139.491	36.765	2486
139.507	36.795	2341
139.777	36.9	1795
139.963	37.125	1915
139.566	37.444	835
140.072	37.601	1816
140.281	37.647	1728
140.244	37.735	1949
140.44	38.144	1841
140.162	38.599	552
140.734	38.729	470
140.788	38.961	1627
140.049	39.099	2236
140.799	39.761	1637
141.001	39.853	2038
140.854	39.958	1613
140.757	39.964	1366
139.73	39.95	291
140.303	40.656	1625
140.88	40.51	1011
140.877	40.659	1585
141.12	41.279	878
139.394	34.724	758
139.279	34.52	508
139.27	34.397	432
139.153	34.219	572
139.526	34.094	775
139.602	33.874	851
139.68	33.4	-107
139.766	33.137	854
139.759	32.458	423
139.85	32.1	-360
139.918	31.888	11
140.051	31.44	136
140.303	30.484	394
140.342	29.794	99
140.633	28.575	-991
140.572	28.327	-933
140.8	27.68	-590
140.874	27.247	25
140.929	26.667	-165
141.102	26.127	-95
141.284	25.424	792
141.289	24.751	169
141.417	24.417	-73
141.481	24.285	-29
141.935	23.5	-107
142.326	23.078	-392
143.47	21.93	-217
143.71	21.765	-598
143.637	21.6	-274
144.043	21.485	-1535
144.194	21.324	-323
144.893	20.546	337
145.03	20.42	-75
145.1	20.13	-8
145.22	20.02	227
145.406	19.671	857
145.67	18.77	965
145.8	18.13	570
145.83	17.6	744
145.845	17.307	287
145.85	16.88	0
145.78	16.708	538
145.78	16.58	-184
145.67	16.35	790
145.67	15.93	-127
145.57	15.62	-230
145.25	15	-43
144.775	14.601	-517
143.92	13.4	-1456
144.02	13.25	-1230
144.506	15.406	-4100
139.367	41.51	732
141.166	41.805	618
140.677	42.063	1131
140.839	42.544	733
140.659	42.875	1308
140.812	42.827	1888
141.16	42.491	549
141.38	42.688	1320
141.242	45.179	1721
142.686	43.418	2077
142.854	43.664	2291
143.031	43.418	2013
144.013	43.384	1499
144.427	43.615	574
144.561	43.572	857
145.122	44.076	1660
145.086	44.044	1046
145.161	44.133	1562
145.504	43.844	535
145.733	43.979	882
146.139	44.454	1486
146.252	44.353	1822
146.932	44.462	1221
146.994	44.608	528
147.131	44.808	1206
147.342	44.833	1634
147.019	45.022	-195
147.871	45.012	1158
147.918	45.028	1208
148.019	45.1	1125
147.92	45.338	1587
148.35	45.25	442
148.838	45.389	1124
148.85	45.5	1205
149.68	45.77	1426
149.819	45.874	532
149.92	45.93	998
150.083	46.042	1328
150.871	46.532	742
151.28	46.47	-502
151.786	46.815	1504
151.95	46.925	624
152.12	47.02	1360
152.25	47.12	678
152.475	47.35	1172
152.8	47.52	401
152.92	47.6	36
153.02	47.77	956
153.2	48.092	1496
153.25	48.292	551
153.48	48.98	724
153.93	48.958	1170
154.182	48.873	911
154.508	49.12	1145
154.7	49.35	1325
154.808	49.57	1018
154.98	50.2	761
155.246	50.267	1742
155.373	50.148	1326
155.461	50.324	1781
155.97	50.55	1183
156.014	50.686	1103
155.565	50.861	2285
156.72	51.1	503
156.875	51.306	2116
156.753	51.356	1822
156.629	51.533	646
156.978	51.452	1040
157.12	51.45	81
157.203	51.498	1555
157.328	51.577	1926
157.35	51.65	900
157.27	51.75	892
157.572	51.844	1079
157.38	51.88	562
157.53	52.02	681
157.711	52.062	2039
157.849	52.113	1322
157.322	52.146	719
157.435	52.221	814
157.787	52.263	858
157.827	52.355	1910
157.93	52.43	1234
158.196	52.449	2288
158.03	52.559	1799
157.339	52.543	2439
157.58	52.63	1021
158.28	52.7	2173
158.24	52.802	874
157.78	52.9	1200
158.712	53.321	3430
158.836	53.256	2717
158.922	53.637	2285
159.15	53.589	2899
158.45	53.75	520
158.05	53.83	1150
158.07	53.905	2278
158.385	53.905	1567
159.45	53.98	1180
159.443	54.049	1513
159.674	54.135	1527
160.02	54.32	1720
159.804	54.528	2301
159.97	54.5	1617
160.251	54.489	1506
160.27	54.596	1816
160.533	54.753	3482
160.63	54.92	2020
160.703	54.974	2539
160.725	55.033	2065
160.765	55.064	2129
160.32	55.131	2334
160.326	55.832	3611
160.527	55.758	2886
160.603	55.862	3057
160.595	55.972	2882
160.593	56.02	4585
160.642	56.056	4754
160.509	56.113	3943
161.36	56.653	3283
167.33	55.42	-300
157.407	54.761	1967
157.47	55.55	1868
157.718	55.678	3596
157.98	55.82	1802
157.78	55.88	1906
158.47	55.2	1236
158.65	55.43	1956
158.38	55.58	2016
158.8	55.65	1442
158.38	56.08	1692
157.917	56.483	1401
158.37	56.37	915
158.67	56.33	1170
158.83	56.32	1828
159.03	56.37	1554
158.85	56.4	1377
158.52	56.57	1046
159.53	56.52	1400
159.647	56.656	2570
159.67	56.82	1778
159.8	56.85	1427
159.95	56.88	1349
159.78	56.97	1244
159.93	57.1	1527
160.4	57.13	965
161.09	57.153	355
159.83	57.2	765
160.08	57.27	1241
159.827	57.306	1318
159.967	57.32	1516
160.2	57.33	2125
160.97	57.35	583
161.37	57.35	265
160.108	57.406	1523
160.25	57.47	1641
160.37	57.45	2525
160.53	57.55	1381
160.418	57.702	1822
160.59	57.706	1607
160.67	57.8	1582
160.25	57.83	1255
160.53	57.88	2080
160.65	57.97	1764
160.8	58.02	2169
160.77	58.08	2300
160.82	58.13	2171
160.82	58.18	2552
160.97	58.2	2169
160.87	58.28	1936
161.08	58.4	1340
160.631	58.374	1103
117.77	56.28	2180
113.25	53.75	1250
102.5	51.5	1200
99.021	52.713	2047
98.303	52.433	2765
99.95	48.133	2326
102.75	48.67	1886
114.279	45.754	1778
80.2	35.52	5808
113.111	41.59	1605
120.8	47.45	1677
125.92	49.37	670
126.12	48.72	597
128.83	44.08	1000
126.5	42.33	1000
128.08	41.98	2744
127.33	38.33	452
130.87	37.5	984
126.53	33.361	1919
175.911	52.35	656
177.602	52.103	1220
178.136	52.015	1160
178.33	51.97	328
178.543	51.95	1174
179.58	51.93	1221
-178.794	51.79	1573
-178.146	51.885	1806
-178.006	51.873	1449
-177.438	51.91	738
-177.168	51.923	1307
-176.747	51.944	1196
-176.13	52.076	1740
-175.508	52.177	314
-175.13	52.22	273
-174.139	52.331	1448
-174.166	52.381	1518
-172.51	52.315	1054
-171.252	52.5	1066
-171.13	52.577	1142
-170.629	52.643	550
-170.111	52.742	1280
-170.054	52.894	1620
-169.944	52.825	1730
-169.77	52.83	1170
-169.77	53.065	888
-169.72	52.974	893
-168.693	53.13	2149
-168.539	53.157	1984
-168.13	53.43	1073
-168.03	53.93	150
-166.923	53.891	1800
-165.986	54.134	1303
-164.65	54.516	1563
-164.43	54.65	1112
-163.97	54.756	2857
-163.723	54.765	2446
-163.589	54.8	1871
-163.149	55.424	488
-162.835	55.067	1728
-162.276	55.183	1465
-162.073	55.341	1436
-161.894	55.417	2493
-161.854	55.457	2142
-161.214	55.641	1354
-160.041	55.913	1323
-160.002	55.929	1555
-159.954	55.954	1557
-159.797	56.011	1895
-159.38	56.17	2507
-158.785	56.552	1032
-158.17	56.88	1341
-157.185	57.019	1345
-156.99	57.135	2221
-156.745	57.203	1677
-156.368	57.751	1474
-156.51	57.832	91
-155.411	57.87	402
-155.361	58.172	1863
-155.253	58.195	2165
-155.1	58.236	1864
-154.963	58.28	2047
-155.157	58.27	841
-155.092	58.354	2317
-154.682	58.336	2162
-154.449	58.418	2287
-154.4	58.43	2272
-154.355	58.453	2043
-154.028	58.608	901
-153.672	58.77	2105
-153.542	58.855	2140
-153.43	59.363	1252
-153.09	60.032	3053
-152.742	60.485	3108
-152.251	61.299	3374
-152.411	61.64	3034
-170.3	57.18	203
-164.47	61.43	190
-162.12	63.45	715
-163.45	65.517	610
-148.433	64.062	830
-144.017	62.006	4278
-141.75	61.38	5005
-135.75	57.05	970
-133.1	56.5	15
-133.3	55.25	50
-131.05	55.32	500
-137.38	62.93	1239
-135.42	60.42	2217
-133.32	59.68	1880
-130.58	59.37	2123
-131.97	58.6	2012
-131.35	58.42	2190
-130.63	57.72	2786
-130.68	57.43	2430
-131.28	56.78	1850
-130.55	56.58	1880
-128.9	55.12	609
-130.23	54.7	335
-128.73	52.5	335
-123.732	52.928	1238
-120.57	52.33	2576
-126.3	51.43	3160
-123.4	50.8	2500
-123.5	50.63	2680
-123	49.933	2316
-123	49.85	2678
-123.28	50.12	2375
-121.813	48.777	3285
-121.113	48.112	3213
-121.76	46.853	4392
-121.49	46.206	3742
-122.18	46.2	2549
-122.08	45.88	1329
-121.82	45.93	1806
-121.695	45.374	3426
-121.8	44.674	3199
-121.774	44.411	1230
-121.93	44.38	1664
-121.841	44.285	2095
-121.767	44.133	3159
-121.688	43.979	2763
-121.82	43.57	2163
-121.229	43.722	2434
-120.861	43.512	1698
-122.108	43.241	1956
-122.12	42.93	2487
-118.75	43.1	1435
-117.46	43.147	1473
-122.193	41.409	4317
-121.554	41.611	2412
-121.508	40.492	3187
-122.77	38.97	1439
-119.03	38	2121
-119.029	37.804	2796
-119.032	37.631	3369
-117.45	37.02	752
-118.32	36.358	2886
-115.616	33.197	-40
-114.352	43.183	1478
-113.5	43.42	2005
-113.22	42.88	1604
-112.45	43.5	1631
-110.67	44.43	2805
-118.87	39.53	1251
-112.67	37.58	2840
-112.5	38.97	1800
-105.93	33.78	1731
-108	34.8	2550
-108.83	34.25	2300
-107.035	39.661	2230
-113.13	36.38	1555
-111.678	35.347	3850
-128.64	48.78	-2550
-129.1	47.95	-2050
-129.33	46.88	-2100
-129.58	46.52	-2400
-130	45.95	-1410
-130.3	44.83	-2140
-126.78	42.67	-3000
-127.05	42.15	-3100
-127.5	40.98	-1700
-129.879	44.267	-3000
-155.27	18.92	-975
-155.287	19.421	1222
-155.608	19.475	4170
-155.47	19.82	4205
-155.87	19.692	2523
-156.25	20.708	3055
-148.821	-17.564	-1743
-148.586	-17.662	-2515
-148.525	-18.325	-312
-148.068	-17.874	389
-129.27	-25.37	-39
-140.25	-28.98	-39
-105.32	16.55	-2700
-105.43	15.83	-2300
-103.58	10.73	-2900
-104.3	9.83	-2500
-86.15	0.792	-2430
-107.95	-8.27	-2800
-113.206	-17.436	-2566
-113.35	-18.175	-2650
-113.42	-18.53	-2600
-139.845	-53.998	-1000
-143.373	-56.153	-5700
-115.305	32.418	223
-113.498	31.772	1200
-115.996	30.468	260
-114.4	29.97	180
-114.5	29.33	960
-113.513	29.08	440
-118.28	29.07	1100
-113.75	28.5	1360
-111.881	27.438	224
-111.92	26	780
-110.82	19.3	332
-110.95	18.78	1050
-104.45	24.15	2075
-105.886	21.848	95
-104.73	21.45	2340
-104.508	21.125	2280
-104.83	20.62	2560
-103.62	19.514	3850
-101.75	19.85	3860
-100.25	19.4	3500
-99.758	19.73	3900
-99.758	19.108	4680
-99.13	19.08	3930
-98.7	19.308	3600
-98.642	19.179	5230
-98.622	19.023	5393
-98.032	19.231	4461
-97.47	19.27	3485
-97.45	19.68	3150
-96.526	19.809	800
-96.75	19.67	2000
-97.15	19.492	4282
-97.25	19.33	3500
-97.27	19.15	3940
-97.27	19.03	5564
-95.2	18.57	1650
-93.228	17.36	1150
-92.109	15.132	4064
-91.903	15.043	4203
-91.552	14.757	3745
-91.519	14.797	3173
-91.186	14.583	3535
-91.189	14.612	3158
-90.876	14.501	3976
-90.88	14.473	3763
-90.743	14.465	3760
-90.601	14.382	2569
-90.4	14.33	1454
-90.407	14.156	1845
-90.271	14.34	1802
-90.1	14.03	1662
-89.992	14.308	1600
-89.9	14.43	1716
-89.87	14.33	1192
-89.78	14.4	2042
-89.73	14.12	1775
-89.68	14.42	1292
-89.63	14.55	1650
-89.55	14.83	1192
-89.45	14.57	1200
-89.48	14.27	781
-89.631	14.054	926
-89.786	13.891	2036
-89.63	13.853	2381
-89.633	13.813	1950
-89.55	13.87	746
-89.294	13.734	1893
-89.25	14.02	665
-89.12	13.9	1438
-89.053	13.672	450
-88.837	13.595	2182
-88.77	13.72	700
-88.532	13.435	1172
-88.502	13.494	1593
-88.471	13.419	1449
-88.43	13.47	1640
-88.33	13.478	1300
-88.269	13.434	2130
-88.105	13.428	181
-87.641	13.272	783
-87.63	13.33	640
-87.98	14.98	1090
-86.882	16.12	74
-87.57	12.98	872
-87.004	12.702	1745
-86.84	12.606	1036
-86.75	12.55	832
-86.702	12.506	728
-86.688	12.495	1088
-86.539	12.423	1270
-86.342	12.242	518
-86.32	12.12	360
-86.165	11.985	594
-85.98	11.92	300
-85.968	11.826	1344
-85.82	11.73	629
-85.622	11.538	1700
-86.4	13.17	899
-86.142	12.53	603
-85.73	12.3	926
-85.473	10.98	1659
-85.324	10.83	1916
-85.153	10.748	2028
-85.015	10.673	1916
-84.703	10.463	1670
-84.366	10.3	2267
-84.233	10.2	2708
-84.1	10.135	2906
-83.852	9.979	3432
-83.767	10.025	3340
-82.543	8.808	3474
-80.17	8.58	1185
-75.363	5.203	3769
-75.293	5.091	3985
-75.324	4.892	5279
-75.365	4.818	4944
-75.33	4.658	5215
-75.389	4.487	2749
-76.03	2.93	5364
-76.4	2.32	4650
-76.592	2.108	4400
-76.814	1.666	3280
-76.936	1.5	4137
-77.37	1.22	4276
-77.68	1.08	4070
-77.87	0.95	4764
-77.938	0.817	4698
-77.58	0.552	3955
-78.287	0.468	4106
-78.364	0.308	3246
-78.183	0.258	4609
-78.27	0.13	4263
-77.986	0.029	5790
-77.656	-0.077	3562
-78.463	0.038	3356
-78.598	-0.171	4784
-78.617	-0.353	4463
-78.25	-0.375	4643
-78.141	-0.481	5753
-78	-0.53	4267
-77.626	-0.538	3990
-78.714	-0.659	5248
-78.436	-0.677	5911
-78.9	-0.85	3914
-78.815	-1.464	6310
-78.442	-1.467	5023
-78.613	-1.78	3336
-78.341	-2.005	5286
-91.55	-0.37	1476
-91.546	-0.02	790
-91.35	0.02	1710
-91.28	-0.18	1330
-91.12	-0.43	1130
-91.17	-0.83	1124
-91.408	-0.92	1640
-90.75	0.58	780
-90.47	0.33	343
-89.958	0.32	64
-90.77	-0.22	920
-90.33	-0.62	864
-89.5	-0.88	759
-71.351	-14.176	3693
-73.18	-15.07	4980
-73.45	-15.33	5522
-72.65	-15.52	6377
-72.33	-15.42	4713
-72.13	-15.83	4550
-71.857	-15.787	5960
-71.53	-16.191	6057
-71.754	-16.261	2525
-71.409	-16.294	5822
-70.903	-16.355	5672
-70.85	-16.608	4850
-70.595	-16.755	5408
-70.372	-17.026	5801
-70.196	-17.184	5495
-69.813	-17.47	5650
-69.77	-17.72	5980
-69.5	-18.1	5860
-69.142	-18.166	6336
-69.092	-18.42	6071
-68.75	-18.62	4215
-68.83	-19.15	5550
-68.53	-19.13	5430
-67.432	-19.463	3650
-66.48	-19.78	5438
-68.55	-20.73	5163
-68.2	-20.85	5543
-68.413	-20.939	5705
-68.237	-21.787	5846
-68.391	-21.888	6142
-67.853	-22.557	5884
-67.892	-22.72	5971
-67.88	-22.83	5916
-67.566	-22.895	5598
-67.75	-23	5703
-67.645	-23.236	5631
-67.618	-23.292	6023
-67.67	-23.52	4555
-67.7	-23.58	5778
-67.73	-23.37	5592
-67.534	-23.743	5852
-67.77	-23.82	5910
-67.95	-23.83	3550
-67.74	-23.949	4458
-68.13	-23.97	3109
-68.25	-24.18	3500
-68.054	-24.188	6233
-68.59	-24.319	4220
-68.246	-24.396	6031
-68.53	-24.72	6739
-68.367	-25.083	5451
-68.507	-25.168	5706
-68.521	-25.336	5481
-68.588	-25.414	5413
-68.58	-26.48	6173
-68.37	-26.8	5906
-68.296	-27.033	6638
-68.541	-27.109	6879
