#Longitude Latitude Depth_(km) mrr mtt mff mrt mrf mtf Exponent_(dyn-cm) X_position(GMT) Y_position(GMT) ID rupture_type
122.742 -0.52 21.8 -0.279904 0.0892989 0.190605 0.420317 0.225669 -0.856957 24.0 X Y 30 SS-N
122.66 -0.62 40.0 -1.74586 0.556988 1.18887 2.62166 1.40758 -5.34514 24.0 X Y 31 SS-N
123.05 -0.28 32.0 2.94411 -2.8855 -0.0586104 2.64547 -1.23255 -2.84649 25.0 X Y 32 R-SS
122.41 -0.8 10.0 -5.44928 5.19257 0.256713 2.33001 1.10092 -2.19273 24.0 X Y 33 N
123.02 -0.14 35.0 1.4168 -0.447748 -0.969054 0.198256 -0.815005 -0.940905 25.0 X Y 34 R-SS
121.77 -0.97 10.0 -4.18624 0.478725 3.70751 -1.9551 -4.08514 -5.18028 23.0 X Y 35 N-SS
121.929 -0.642 17.0 -0.926859 -0.445736 1.3726 -1.13869 0.000732829 -1.14294 24.0 X Y 36 N-SS
123.01 -0.23 10.0 6.09955 -1.03732 -5.06223 1.20947 0.737883 -2.41869 24.0 X Y 37 R
121.39 -1.03 18.3 1.55867 0.346879 -1.90554 -0.813378 0.138649 -0.458075 23.0 X Y 38 R-SS
121.617 -0.912 16.5 0.0965092 0.911933 -1.00844 0.301964 -0.0530252 0.0187704 24.0 X Y 39 SS
122.72 -0.59 12.5 -0.26693 0.756439 -0.489509 1.13525 0.361935 -1.45593 23.0 X Y 40 SS-N
121.363 -0.907 15.3 -2.94757 3.66867 -0.721094 -2.60882 2.04752 -0.235123 23.0 X Y 41 N
122.378 -0.59 25.1 -0.427624 0.593031 -0.165407 -0.421311 1.23871 -0.637157 25.0 X Y 42 N
122.25 -0.66 17.6 -0.485171 1.24939 -0.764216 2.72245 0.628527 -2.61763 23.0 X Y 43 SS-N
123.21 -0.5 49.3 2.14047 5.70809 -7.84856 3.54307 0.0192012 -1.0771 23.0 X Y 44 SS-R
121.95 -0.64 12.0 -3.86876 3.14514 0.723623 1.57839 0.689547 -2.07229 24.0 X Y 45 N
121.97 -0.68 12.0 -2.14131 1.77889 0.362421 0.873245 0.460892 -1.18071 25.0 X Y 46 N
121.52 -0.73 12.0 0.329765 5.88034 -6.21011 1.58912 0.662268 -0.469588 24.0 X Y 47 SS
123.62 -0.72 36.2 2.35947 1.08857 -3.44803 2.10238 1.29813 -0.650598 23.0 X Y 48 R-SS
