122.014   -2.704  20.0  221  82  -110  6.07  X   Y   0
121.879   -2.668  38.0  213  70  -158  5.19  X   Y   1
122.471   -2.608  45.0  15  85  166  5.54  X   Y   2
122.236   -2.963  35.2  104  24  12  5.27  X   Y   3
121.94   -2.65  15.0  121  59  4  5.3  X   Y   4
121.85   -2.59  10.0  118  44  1  5.7  X   Y   5
121.87   -2.63  16.4  129  54  8  5.2  X   Y   6
121.939   -2.618  15.0  111  54  -3  5.3  X   Y   7
122.02   -2.67  10.0  132  68  -2  5.1  X   Y   8
122.02   -2.63  12.0  111  54  -3  5.3  X   Y   9
122.383   -2.928  19.8  38  81  158  5.63  X   Y   10
122.15   -2.76  16.0  119  41  -8  5.7  X   Y   11
122.16   -2.68  12.0  115  32  -7  4.9  X   Y   12
122.25   -2.66  13.2  95  32  -13  5.0  X   Y   13
122.34   -2.72  12.0  100  76  -2  4.8  X   Y   14
