date,time,lat,lon,depth,mw,str1,dip1,rake1,str2,dip2,rake2,mo,fac,mpp,mpr,mrr,mrt,mtp,mtt,cluster
1978-09-26,06:07:46.70,1.125,120.308,36.9,5.63,85.0,83.0,-41.0,181.0,49.0,-171.0,3.45,17.0,0.4,0.11,-0.53,-2.22,2.6,0.13,3
1979-03-08,14:49:55.09,0.993,120.383,30.5,6.36,263.0,82.0,90.0,81.0,8.0,88.0,4.25,18.0,-0.03,-0.51,1.16,-4.06,-0.16,-1.13,3
1983-07-26,20:14:52.50,0.58,119.91,45.0,5.3,344.0,18.0,6.0,248.0,88.0,108.0,1.13e+24,24.0,,,,,,,3
1983-10-16,05:32:29.54,1.159,120.977,30.0,6.4,278.0,79.0,99.0,57.0,14.0,51.0,4.94,18.0,0.9,0.57,1.49,-4.47,-0.4,-2.39,3
1983-10-25,00:36:24.78,1.196,120.8,28.3,6.45,290.0,79.0,104.0,58.0,18.0,39.0,5.9,18.0,0.62,2.11,2.18,-4.87,-0.39,-2.8,3
1983-10-27,19:43:50.37,1.181,120.798,27.7,6.45,290.0,74.0,125.0,41.0,38.0,27.0,5.8,18.0,3.02,0.53,2.43,-3.73,-1.29,-5.45,3
1984-05-15,15:23:03.40,0.84,119.61,49.0,5.4,319.0,21.0,-56.0,104.0,73.0,-102.0,1.3999999999999998e+24,24.0,,,,,,,3
1989-04-16,06:50:26.61,1.076,120.139,29.0,5.52,260.0,69.0,114.0,28.0,31.0,43.0,2.37,17.0,-0.36,0.07,1.44,-1.66,-1.08,-1.08,3
1990-04-22,23:51:54.13,0.964,120.09,29.6,5.23,16.0,21.0,21.0,266.0,83.0,110.0,8.88,16.0,0.77,-0.83,1.69,-8,-3.31,-2.46,3
1993-08-08,00:31:08.51,0.802,120.356,37.2,5.43,285.0,56.0,-18.0,25.0,75.0,-145.0,1.75,17.0,-0.68,-1.01,-0.44,0.01,1.04,1.13,3
1996-01-01,08:05:13.85,0.741,119.963,33.5,7.87,252.0,85.0,94.0,36.0,6.0,54.0,7.78,20.0,-0.35,-2.36,1.34,-7.27,-0.86,-0.98,3
1996-01-01,08:05:19.30,0.3,120.2,21.0,5.5,36.0,6.0,54.0,252.0,85.0,94.0,,,,,,,,,3
