value,mean of all data,stdev,mean of ci95 data,stdev of ci95,2.5%,97.5%,half width 95% percentil
Sigma1 Azimuth,350.73546370478846,5.640755805498545,350.7551479198686,4.931409745254858,339.3399288059905,0.8281803356678665,10.744125764838685
Sigma1 Plunge,32.96794243478242,5.013979345265802,33.067541528815106,4.358428165770243,22.017726101112494,41.71062601233581,9.846449955611657
Sigma2 Azimuth,244.3667105321744,13.561615001407358,244.71337653807444,11.562838077258641,215.10344200102307,267.3837857367427,26.14017186785982
Sigma2 Plunge,20.974245461731908,12.619743570491163,20.625979478296678,11.202935968246543,1.6636366723231815,44.880997834091936,21.60868058088438
Sigma3 Azimuth,131.82045103103954,20.775370148313648,131.7662214605699,17.66610743599286,100.28644251623268,173.29692675624258,36.50524212000495
Sigma3 Plunge,47.31208380216947,11.316450922311079,47.65608229033187,9.499236185484456,21.092029475336034,66.02686828882881,22.467419406746387
SHmax,77.09527989558165,20.684082056099417,78.98868742815422,16.486847871224555,1.6242847907529423,89.50591493530521,43.94081507227614
Shape Ratio,0.8488115208835607,0.06081000346282063,0.8513908914582858,0.04756910830589363,0.7062955435307707,0.9458024206183301,0.11975343854377968
